Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Bike Clinic;Saturday, November 19, 2016 @ 12:00 PM (EST);Tuttle Recreation Center 240 W. Oakland Ave. Columbus , OH 43201 ;cycling; Cycling Columbus, OH;Columbus Recreation and Parks Department; ;http://www.active.com/http://www.activekids.com/columbus-oh/cycling/clinics/bike-clinic-2016?int=72-3-A29a567726-2797-45c3-a1df-99f8a6fa799f
Cycling Classes - Indoor Cycling;Saturday, April  8, 2017 @  7:00 AM (CDT) - Saturday, May 20, 2017 @  7:45 AM (CDT);Boulder Point Zero Boulder Hill Pass Montgomery , IL 60538 ;cycling; Cycling Montgomery, IL;Oswegoland Park District; ;http://www.active.com//montgomery-il/cycling/classes/cycling-classes-indoor-cycling-2017?int=72-3-A3e36a598f-6453-40ff-b291-5eb1bc8e1856
Wannamaker North Trail;Saturday, January 14, 2017 @  2:00 PM;  8888 University Blvd North Charleston , SC 29406.0 ;cycling; Cycling Mountain Biking North Charleston, SC; ; ;http://www.active.com//north-charleston-sc/cycling/mountain-biking-classes/wannamaker-north-trail-2017-d?int=72-3-A7d5d754bf-6dbf-4ff6-ad8a-79681bcf8733
2017 CASA River Century;Saturday, May 20, 2017;Shepherd University/Dining Hall Located on east campus between Kenamond and Turner 301 N King Street Shepherdstown , WV 25443 ;cycling; Cycling Half Century 25 Mile;CASA of the Eastern Panhandle, Inc.;http://www.casarivercentury.org;http://www.active.com//shepherdstown-wv/cycling/races/casa-river-century-2017?int=72-3-A118d53f8ca-33d3-440f-8b24-b30503ca0cd7
Ride London 2017;Sunday, July 30, 2017;London Queen Elizabeth Olympic Park London , GB , United Kingdom E20 2ST ;cycling; Cycling;The Royal British Legion;http://www.britishlegion.org.uk/ridelondon;http://www.active.com//london-gb/cycling/races/ride-london-2017?int=72-3-A639e7cc33-e26a-4928-8158-3cfef4696bf6
16th Annual Athens-Savannah Double Century;Friday, May  5, 2017 - Sunday, May  7, 2017;Jittery Joe's NEW Roaster 425 Barber Street Athens , GA 30601 ;cycling; Cycling Athens, GA;Ken&#x27ands Promotions;http://athensffe.org/events/;http://www.active.com//athens-ga/cycling/races/16th-annual-athens-savannah-double-century-2017?int=72-3-A386b04ac5-e954-4e9a-8035-69ab0960d481
2016 Tour de Gruene Individual Time Trial;Saturday, November  5, 2016;Lazy L & L 11699 River Road New Braunfels , TX 78132 ;cycling; Cycling New Braunfels, TX;Tour de Gruene;http://www.tourdegruene.com;http://www.active.com//new-braunfels-tx/cycling/races/tour-de-gruene-individual-time-trial-2016?int=72-3-A88143bc36-e9a8-4592-90d4-5f1996fe2a17
Sube Nene Sube @ Cerro Punta;Saturday, December 10, 2016;Manati - Jayuya Manati Puerto Rico Manati , PR 00674 ;cycling; Cycling;Capoheart RBS, Inc.;http://www.capoheart.com;http://www.active.com//manati-pr/cycling/races/sube-nene-sube-cerro-punta-2016?int=72-3-A13b4986e2-6f07-4e79-ab0f-629fdeea9b95
Three Rivers Ride;Saturday, November  5, 2016;Howard Gilman Waterfront Park St. Marys, GA W. St. Marys St. St. Marys , GA 31558 ;cycling; Cycling;Lower SE Coastal GA Fellowship of Christian Athletes;http://camdencyclingclub.org/;http://www.active.com//st-marys-ga/cycling/races/three-rivers-ride-2016?int=72-3-A117129975f-7be7-458b-9b7b-20e34798fe96
26th Annual Tour De Cape;Saturday, January 21, 2017 - Sunday, January 22, 2017;Cape Harbour 5785 Cape Harbour Dr. Cape Coral , FL 33914 ;cycling; Cycling;City of Cape Coral;http://www.TourDeCape.net;http://www.active.com//cape-coral-fl/running/distance-running-races/26th-annual-tour-de-cape-2017?int=72-3-A496f33f95-6806-4cf8-9ee2-188a649db234
Waddamana Gravel Grinder Permanent;Friday, December 31, 1999 @  1:00 PM (UTC) - Tuesday, December 31, 2019 @  1:00 PM (UTC);  Lyell Hwy Ouse , Tasmania , Australia 7140 ;cycling; Cycling; ;http://regonline.activeglobal.com/Waddamana_Gravel_Grinder_Perm;http://www.active.com//ouse-tasmania/cycling/waddamana-gravel-grinder-permanent-1999?int=72-3-A5d863bd87-a0ba-43ae-bfaf-9b8f4152ac75
Bikes for Kids Metric Century;Saturday, November  5, 2016;Lewisville Old Nick&#x27ands Pub 191 Lowes Foods Dr Lewisville , NC 27023 ;cycling; Cycling Metric Century;Piedmont Flyers Bicycling Club;http://piedmontflyers.com;http://www.active.com//lewisville-nc/cycling/races/bikes-for-kids-metric-century-2016?int=72-3-A49b077dea-b91d-4bf2-8b1c-5108b33b0403
Cycling Classes - Quick Cycle;Friday, January 13, 2017 @  8:40 AM (CST) - Friday, March 24, 2017 @  9:10 AM (CDT);Boulder Point Zero Boulder Hill Pass Montgomery , IL 60538 ;cycling; Cycling Montgomery, IL;Oswegoland Park District; ;http://www.active.com//montgomery-il/cycling/classes/cycling-classes-quick-cycle-2017-26626046?int=72-3-A11063d74cc-a4a5-435c-9c6e-5c4211c0ba91
Rio Bravo Rumble 2017;Saturday, January 14, 2017;Rio Bravo Ranch 15701 Highway 178 Bakersfield , CA 93306 ;cycling; Running Distance Running 10K 5K Half Marathon Bakersfield, CA;Rio Bravo Rumble;http://www.ggphysicaltherapy.com/rio-bravo-rumble/;http://www.active.com//bakersfield-ca/cycling/mountain-biking-races/rio-bravo-rumble-2017?int=72-3-A11aed7b7b4-0c7b-42a2-a3b3-4ff2a1d951ec
Mad Dog Spinning 4 Tuesday Amy;Tuesday, May  2, 2017 @  8:00 AM (EDT) - Tuesday, July  4, 2017 @  9:00 AM (EDT);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-4-tuesday-amy-2017?int=72-3-A78740be1e-e810-4f28-a96f-7a1d0c0b747f
Seabee 30 Mile Relay;Saturday, December 10, 2016;Liberty Station 2640 Historic Decatur Rd San Diego , CA 92106 ;cycling; Running Beginner San Diego, CA;Seabee Ball Committee;http://seabee30milerelay.com;http://www.active.com//san-diego-ca/cycling/races/seabee-30-mile-relay-2016?int=72-3-A67b058b72-d418-44a6-a676-6fc1a9850e18
Women V Cancer End 2 End 2017;Friday, September  8, 2017 - Wednesday, September 20, 2017;  John O&#x27andGroats Highland , United Kingdom KW1 4YR ;cycling; Cycling Metric Century;Action for Charity;http://www.actionforcharity.co.uk/eventdetailsnew2.php/urlsearch/Women-V-Cancer-End-2-End-2017;http://www.active.com//highland/cycling/races/women-v-cancer-end-2-end-2017?int=72-3-A8f3b4bc73-8ea6-40c6-991e-756914c5669d
Beach & Beer Cyclocross;Saturday, November 12, 2016;Granite Beach, Folsom Lake SRA 8000 Douglas Blvd. Granite Bay , CA 95746 ;cycling; Cycling Cyclo Cross Granite Bay, CA;Total Body Fitness;http://www.totalbodyfitness.com;http://www.active.com//granite-bay-ca/cycling/cyclo-cross-races/beach-and-beer-cyclocross-2016?int=72-3-A10e53f2b7b-75a8-4fc9-adcb-345f7942cc61
Jersey Shore Touring Society 2017;Saturday, October  1, 2016 - Saturday, September 30, 2017;Monmouth County PO Box 8581 Red Bank , NJ 07701 ;cycling; Cycling;Jersey Shore Touring Society;http://www.jsts.us;http://www.active.com//red-bank-nj/cycling/clubs/jersey-shore-touring-society-2017-2016?int=72-3-A11af93ab6b-5f23-4c32-904c-cf5859f69eec
Welsh Wild West Sportive, powered by Continental;Sunday, May 28, 2017;Aberystwyth Bandstand Promenade Aberystwyth , Ceredigion , United Kingdom SY23 2BX ;cycling; Cycling;AberCycleFest;http://www.abercyclefest.com;http://www.active.com//aberystwyth-ceredigion/cycling/races/welsh-wild-west-sportive-powered-by-continental-2017?int=72-3-A1197c38e1-593f-4899-b411-c80e3fd04865
Ride to End Domestic Violence;Saturday, November 12, 2016;Peachtree City Trek Store 1801 Georgian Park Peachtree City , GA 30269 ;cycling; Cycling Metric Century 25 Mile Peachtree City, GA;Promise Place;http://promiseplace.org/;http://www.active.com//peachtree-city-ga/cycling/races/ride-to-end-domestic-violence-2016?int=72-3-A328429744-ff28-4347-ac9f-6a2b28c5eeb7
Mountain Bike Rentals;Sunday, November 27, 2016 @  9:00 AM (MST) - Saturday, December  3, 2016 @  4:30 PM (MST);Sweet Memorial Building 2515 Tunnel Rd Estes Park , CO 80511 ;cycling; Cycling Mountain Biking Estes Park, CO;YMCA of the Rockies; ;http://www.active.com/http://www.activekids.com/estes-park-co/cycling/mountain-biking-reservations/mountain-bike-rentals-2016-26181808?int=72-3-A5588e2fa4-f682-46e2-b951-6e2d15deaf91
*Healthy Trails Challenge* *THIRD*  Edition;Saturday, June 23, 2012 @  8:00 AM (PDT) - Sunday, December 31, 2017 @  9:00 AM (PST);Santa Clara County Parks &ampand Recreation 298 Garden Hill Drive Santa Clara , CA 95032 ;cycling; Fitness Santa Clara, CA;Santa Clara County Parks and Recreation; ;http://www.active.com//santa-clara-ca/running/trail-run/healthy-trails-challenge-third-edition-2012?int=72-3-A415d39682-42e1-4dca-9972-1e4d6d9e60d9
Texas Independence Bike Tour 2017;Saturday, February 25, 2017;Deer Park High School - South Campus 710 West San Augustin St Deer Park , TX 77536 ;cycling; Cycling Deer Park, TX;Deer Park Rotary Club;http://www.deerparkrotary.org;http://www.active.com//deer-park-tx/cycling/races/texas-independence-bike-tour-2017?int=72-3-A9ec26d0c1-cf5a-4619-9259-f7fa1da92c5f
Cycling Classes - Cycle;Sunday, January  3, 2016 @  9:00 AM (EST) - Sunday, December 18, 2016 @ 10:00 AM (EST);Upper Main Line Branch 1416 Berwyn-Paoli Road Berwyn , PA 19312 ;cycling; Cycling Berwyn, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//berwyn-pa/cycling/classes/cycling-classes-cycle-2016-26352117?int=72-3-A110cdec10f-28dd-45ae-9e0d-075e0bba6bb3
Spinning Classes - Spinning;Sunday, September 25, 2016 @  9:30 AM (EDT) - Sunday, December  4, 2016 @ 10:15 AM (EST);Bodies in Balance Indoor Cycling 2165 W Stadium Blvd Ann Arbor , MI 48103 ;cycling; Cycling Spinning Ann Arbor, MI;Ann Arbor Public School System; ;http://www.active.com//ann-arbor-mi/cycling/spinning-classes/spinning-classes-spinning-2016-25859000?int=72-3-A92c2af164-3155-4291-ba8c-8fabb9317e7b
Six Pillars Century 2017 Blackwater Tour;Saturday, May  6, 2017;Great Marsh Park Somerset Avenue Cambridge , MD 21613 ;cycling; Cycling;Character Counts Mid Shore, Inc;http://www.6pillarscentury.org;http://www.active.com//cambridge-md/cycling/races/six-pillars-century-blackwater-tour-2017?int=72-3-A10cdffd6c8-15a8-46ca-8057-7fe546bac77f
Giffin Cross: Cyclocross Race @ SHU;Sunday, November 20, 2016;Seton Hill 1 Seton Hill Drive Greensburg , PA 15601 ;cycling; Cycling Cyclo Cross;Flat Tire Events; ;http://www.active.com//greensburg-pa/cycling/cyclo-cross-races/giffin-cross-cyclocross-race-shu-2016?int=72-3-A8e1fef81f-cdfb-4e6e-9a4f-09d20facb583
Wannamaker North Trail;Saturday, February 11, 2017 @  2:00 PM;  8888 University Blvd North Charleston , SC 29406.0 ;cycling; Cycling Mountain Biking North Charleston, SC; ; ;http://www.active.com//north-charleston-sc/cycling/mountain-biking-classes/wannamaker-north-trail-2017-7?int=72-3-A270115dc6-f99e-4bb0-84cd-7a82d8084ec2
Padres Pedal the Cause;Saturday, November 12, 2016 - Sunday, November 13, 2016;Petco Park 100 Park Blvd. San Diego , CA 92101 ;cycling; Cycling Metric Century Century San Diego, CA; ; ;http://www.active.com/http://www.activekids.com/san-diego-ca/cycling/races/padres-pedal-the-cause-2016?int=72-3-A9322a9847-30e6-4384-be60-26bf25c363c5
Thanksgiving Week: Biking in the Bay;Monday, November 21, 2016 @  2:35 PM (PST);The Ranch 600 Neds Way Tiburon , CA 94920 ;cycling; Cycling Tiburon, CA;The Ranch; ;http://www.active.com/http://www.activekids.com/tiburon-ca/cycling/classes/thanksgiving-week-biking-in-the-bay-2016?int=72-3-A1676e7b13-030b-4b8b-a0c9-a2cd4caa85ca
2017 Etape Loch Ness;Sunday, April 23, 2017;Etape Loch Ness Eden Court Theatre Bishops Road Inverness , United Kingdom IV3 5SA ;cycling; Cycling;Caledonian Concepts (Scotland) Ltd;http://www.etapelochness.com/;http://www.active.com//inverness/cycling/races/etape-loch-ness-2017?int=72-3-A6f3912fe6-dc0e-4e9d-abbb-4eb391c1c2f1
TBF Mountain Bike Clinic - Level 1 & 2;Saturday, November 19, 2016;Granite Beach 8000 Douglas Blvd. Granite Bay , CA 95746 ;cycling; Cycling Mountain Biking Granite Bay, CA;Total Body Fitness;http://www.tbftraining.com;http://www.active.com//granite-bay-ca/cycling/mountain-biking-clinics/tbf-mountain-bike-clinic-level-1-and-2-2016-22533367?int=72-3-A2a46d0498-605b-4814-9360-e99a788aefb7
Mad Dog Spinning 4 Fri. Terry;Friday, May  5, 2017 @  5:30 AM (EDT) - Friday, July  7, 2017 @  6:30 AM (EDT);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-4-fri-terry-2017?int=72-3-A1165822dbd-26ed-4923-aa63-3ef7e422e9cb
Riverbank Ramble Permanent;Friday, December 31, 1999 @  1:00 PM (UTC) - Tuesday, December 31, 2019 @  1:00 PM (UTC);  corner of John Street and Channel Hwy Kingston , Tasmania , Australia 7050 ;cycling; Cycling; ;http://regonline.activeglobal.com/Riverbank_Ramble_Perm;http://www.active.com//kingston-tasmania/cycling/riverbank-ramble-permanent-1999?int=72-3-A4f9edb399-a747-4e69-9b92-00fdea545594
Bike Safety Day;Saturday, April 29, 2017 @ 11:00 AM (CDT);Hoffman Park Gray Avenue Lombard , IL 60148 ;cycling; Cycling Lombard, IL;Butterfield Park District; ;http://www.active.com//lombard-il/cycling/classes/bike-safety-day-2017?int=72-3-A843b14d5b-8329-491e-811e-3eab0ca9b224
2017 Maine Lighthouse Ride;Saturday, September  9, 2017;Southern Maine Community College 2 Fort Road South Portland , ME 04106 ;cycling; Cycling Metric Century 25 Mile South Portland, ME;Eastern Trail Alliance;http://www.easterntrail.org/index.php/maine-lighthouse-ride;http://www.active.com//south-portland-me/cycling/races/maine-lighthouse-ride-2017?int=72-3-A10f8f3198-4b99-4789-9964-4ee5362a0b91
Soul Spin Mix;Wednesday, May  2, 2012 @  6:00 PM (EDT) - Wednesday, December 30, 2020 @  7:00 PM (EST);BFUMC Rec 709 Christmas Ave. Bethlehem , GA 30620 ;cycling; Cycling Spinning;Bethlehem First United Methodist Church; ;http://www.active.com//bethlehem-ga/cycling/spinning-classes/soul-spin-mix-2012-13212208?int=72-3-A2aa74cfbf-7f5b-4512-9602-49128a328e53
Spin;Tuesday, May  1, 2012 @ 10:00 AM (EDT) - Tuesday, December 29, 2020 @ 10:30 AM (EST);BFUMC Rec 709 Christmas Ave. Bethlehem , GA 30620 ;cycling; Cycling Spinning;Bethlehem First United Methodist Church; ;http://www.active.com//bethlehem-ga/cycling/spinning-classes/spin-2012-13145036?int=72-3-A35e151c9e-7c72-4f27-9474-e3ace1e7cccc
JAMAICA REGGAE RIDE NOV 2016;Friday, November 11, 2016 - Tuesday, November 15, 2016;JAMAICA Montego Bay Montego Bay , MONTEGO BAY , Jamaica 00000 ;cycling; Cycling;Holiday Services Limited;http://jamaicareggaeride.com;http://www.active.com//montego-bay-montegobay/cycling/races/jamaica-reggae-ride-nov-2016?int=72-3-A4325a9d06-3291-41b1-a3ba-d09ae951d53f
21st Annual Tour delle Vigne (Lodi Sunrise Century);Saturday, May 20, 2017;Bare Ranch 1871 Woodbridge Road Lodi , CA 95242 ;cycling; Cycling Lodi, CA;Lodi Sunrise Rotary;http://www.tourdellevigne.com;http://www.active.com//lodi-ca/cycling/races/21st-annual-tour-delle-vigne-lodi-sunrise-century-2017?int=72-3-A7ecd8aec5-ea45-4277-babf-85d52f297537
9th Annual Hands Across the Harbor - Half Marathon Run, Ride, and Roll;Saturday, January 28, 2017;Bayshore Live Oak Park, Charlotte Harbor 23151 Bayshore Road Charlotte Harbor , FL 33980 ;cycling; Running Distance Running Half Marathon 5K Beginner;Hands across the Harbor;http://handsacrosstheharbor.com/;http://www.active.com//charlotte-harbor-fl/running/distance-running-races/9th-annual-hands-across-the-harbor-half-marathon-run-ride-and-roll-2017?int=72-3-A2343499ad-38cd-4263-8a0f-f9ffd5b96218
21 St Annual Cruisin' in the Country Century Ride;Saturday, November 12, 2016;Claxton Recreation Department 158 Rec Department Rd Claxton , GA 30417 ;cycling; Cycling Half Century;Claxton-Evans Chamber of Commerce;http://www.claxtonevanschamber.com;http://www.active.com//claxton-ga/cycling/races/21-st-annual-cruisin-in-the-country-century-ride-2016?int=72-3-A17790b2f1-e2c0-4985-906a-7c2c7a875793
2017 PATH Ride (Pedal Against Trafficking Humans);Saturday, March 25, 2017;Seward Park 5895 Lake Washington Blvd. S Seattle , WA 98118 ;cycling; Cycling Seattle, WA;Seattle Against Slavery;http://www.pathride.org/;http://www.active.com//seattle-wa/cycling/races/path-ride-pedal-against-trafficking-humans-2017?int=72-3-A46b07d038-b1ce-4d93-a034-bba1c1858f67
Biking with Beanzie 2017;Sunday, July 16, 2017;DeKalb High School 501 W. Dresser Road (New High School, north of town) DeKalb , IL 60115 ;cycling; Cycling Century;Kishwaukee Kiwanis of DeKalb, IL;http://kishkiwanis.org/biking-with-beanzie/bwb-general-info/;http://www.active.com//dekalb-il/cycling/races/biking-with-beanzie-2017?int=72-3-A5a86c5476-e7c8-4120-88c6-080541eae984
Stonehaus Cycling Club;Friday, January 15, 2016 - Monday, January 15, 2018;Stonehaus 32039 Agoura Rd Westlake Village , CA 91361 ;cycling; Cycling;Conejo Pacific Events;http://www.stonehauscyclingclub.org;http://www.active.com//westlake-village-ca/cycling/races/stonehaus-cycling-club-2016?int=72-3-A75a5b92e3-b4f2-4127-bfc6-215ba35af11b
Cycle, Strength and Souland PAL;Tuesday, November  8, 2016 @  8:15 AM (PST) - Tuesday, December 13, 2016 @  9:15 AM (PST);Palisades 1500 Greentree Rd Lake Oswego , OR 97035 ;cycling; Fitness Lake Oswego, OR;City of Lake Oswego; ;http://www.active.com//lake-oswego-or/strength-training/classes/cycle-strength-and-amp-soul-pal-2016-25331945?int=72-3-A6438fa4d3-946d-49e6-85c3-7f826a3e73ab
An audience with Yanto Barker, Hugh Roberts, Alastair Grant & Jody Cundy MBE;Thursday, November 17, 2016;The Bike Rooms - London Pinarello Store 4-8 Regent Street London , United Kingdom SW1Y 4PE ;cycling; Cycling;Iconic Cycling Events;http://bdovelo.cc/;http://www.active.com//london/cycling/tickets/an-audience-with-yanto-barker-hugh-roberts-alastair-grant-and-jody-cundy-mbe-2016?int=72-3-A825554cb1-e6c4-444f-906d-0c709d42ca12
Mad Dog Spinning 2 Fri. Dawn;Friday, December  2, 2016 @  7:15 AM (EST) - Friday, February  3, 2017 @  8:15 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-2-fri-dawn-2016?int=72-3-A1aecfb910-48c5-4d71-addd-1ba4a8f55fee
Cycling Classes - Cycle;Tuesday, January  5, 2016 @  5:30 AM (EST) - Tuesday, December 27, 2016 @  6:30 AM (EST);Upper Main Line Branch 1416 Berwyn-Paoli Road Berwyn , PA 19312 ;cycling; Cycling Berwyn, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//berwyn-pa/cycling/classes/cycling-classes-cycle-2016-26352226?int=72-3-A82f423351-94da-4211-95d5-aee03de2c226
Cycling Classes - Cycle 45;Wednesday, January  6, 2016 @  5:15 AM (EST) - Wednesday, December 28, 2016 @  6:00 AM (EST);Brandywine Branch 295 Hurley Road Coatesville , PA 19320 ;cycling; Cycling Coatesville, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//coatesville-pa/cycling/classes/cycling-classes-cycle-45-2016-19427434?int=72-3-A1025584f58-bbc1-45c9-96ef-2e17d189fdf7
Tour de Lure 2017;Saturday, April  1, 2017;Corpening Memorial YMCA 348 Grace Corpening Drive Marion , NC 28752 ;cycling; Cycling;YMCA of Western North Carolina;http://www.ymcawnc.org/tourdelure;http://www.active.com//marion-nc/cycling/races/tour-de-lure-2017?int=72-3-A7b88aa828-9e69-486b-8ddb-873bf8110cac
Prudential Ride London 100;Sunday, July 30, 2017;  Green Park London , United Kingdom W1J 9DZ ;cycling; Cycling;NSPCC;https://www.nspcc.org.uk/what-you-can-do/events/brighton-marathon/;http://www.active.com//london/cycling/races/prudential-ride-london-100-2017?int=72-3-A9e9643734-f059-44d5-96fd-1e3c834701fa
2016 Coastal Cruisers Bicycle Club Pasta Bash;Friday, November 18, 2016 - Saturday, November 19, 2016;Village of Holiday Lake Recreation Center 7500 Loris Court Port Charlotte , FL 33981 ;cycling; Cycling;Coastal Cruisers Bicycle Club;http://www.coastalcruisers.net;http://www.active.com//port-charlotte-fl/cycling/races/coastal-cruisers-bicycle-club-pasta-bash-2016?int=72-3-A11cf9aacd9-b91b-49d2-b15f-f779f12d794a
